ObjectType	Schema	Name	Col/ParamName	Order	DataType	MaxLength	NumericPrecision	NumericScale	DateTimePrecision	IsNullable	DefaultValue	ParameterMode	RoutineDefinition
Table	ods	CreditNote	CISRate	12	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	CreditNote	UpdatedDateUTC	13	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	CreditNote	CurrencyCode	14	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	CreditNote	FullyPaidOnDate	15	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	CreditNote	CreditNoteID	16	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	CreditNote	CreditNoteNumber	17	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	CreditNote	Reference	18	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	CreditNote	SentToContact	19	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	CreditNote	CurrencyRate	20	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	CreditNote	RemainingCredit	21	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	CreditNote	Allocations	22	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	CreditNote	AppliedAmount	23	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	CreditNote	Payments	24	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	CreditNote	BrandingThemeID	25	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	CreditNote	StatusAttributeString	26	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	CreditNote	HasAttachments	27	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	CreditNote	HasErrors	28	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	CreditNote	ValidationErrors	29	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	CreditNote	Warnings	30	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	CreditNote	InvoiceAddresses	31	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	CreditNotes	pagination	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	CreditNotes	Warnings	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	CreditNotes	CreditNotes	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Currencies	Currencies	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Currency	Code	1	nvarchar	3	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	Currency	Description	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Element	ValidationErrors	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Element	BatchPaymentID	2	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	Element	BankTransactionID	3	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	Element	CreditNoteID	4	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	Element	ContactID	5	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	Element	InvoiceID	6	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	Element	ItemID	7	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	Element	PurchaseOrderID	8	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	Employee	EmployeeID	1	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	Employee	Status	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Employee	FirstName	3	nvarchar	255	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Employee	LastName	4	nvarchar	255	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Employee	ExternalLink	5	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Employee	UpdatedDateUTC	6	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Employee	StatusAttributeString	7	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Employee	ValidationErrors	8	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Employees	Employees	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Error	ErrorNumber	1	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	ods	Error	Type	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Error	Message	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Error	Elements	4	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ExpenseClaim	ExpenseClaimID	1	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	ExpenseClaim	Status	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ExpenseClaim	Payments	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ExpenseClaim	User	4	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ExpenseClaim	Receipts	5	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ExpenseClaim	UpdatedDateUTC	6	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ExpenseClaim	Total	7	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	ExpenseClaim	AmountDue	8	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	ExpenseClaim	AmountPaid	9	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	ExpenseClaim	PaymentDueDate	10	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ExpenseClaim	ReportingDate	11	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ExpenseClaim	ReceiptID	12	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	ExpenseClaims	ExpenseClaims	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ExternalLink	LinkType	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ExternalLink	Url	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ExternalLink	Description	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	HistoryRecord	Details	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	HistoryRecord	Changes	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	HistoryRecord	User	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	HistoryRecord	DateUTC	4	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	HistoryRecords	HistoryRecords	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ImportSummary	Accounts	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ImportSummary	Organisation	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ImportSummaryAccounts	Total	1	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	ods	ImportSummaryAccounts	New	2	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	ods	ImportSummaryAccounts	Updated	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	ods	ImportSummaryAccounts	Deleted	4	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	ods	ImportSummaryAccounts	Locked	5	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	ods	ImportSummaryAccounts	System	6	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	ods	ImportSummaryAccounts	Errored	7	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	ods	ImportSummaryAccounts	Present	8	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ImportSummaryAccounts	NewOrUpdated	9	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	ods	ImportSummaryOrganisation	Present	1	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Invoice	Type	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Invoice	Contact	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Invoice	LineItems	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Invoice	Date	4	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Invoice	DueDate	5	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Invoice	LineAmountTypes	6	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Invoice	InvoiceNumber	7	nvarchar	255	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Invoice	Reference	8	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Invoice	BrandingThemeID	9	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	Invoice	Url	10	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Invoice	CurrencyCode	11	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Invoice	CurrencyRate	12	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Invoice	Status	13	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Invoice	SentToContact	14	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Invoice	ExpectedPaymentDate	15	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Invoice	PlannedPaymentDate	16	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Invoice	CISDeduction	17	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Invoice	CISRate	18	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Invoice	SubTotal	19	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Invoice	TotalTax	20	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Invoice	Total	21	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Invoice	TotalDiscount	22	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Invoice	InvoiceID	23	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	Invoice	RepeatingInvoiceID	24	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	Invoice	HasAttachments	25	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Invoice	IsDiscounted	26	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Invoice	Payments	27	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Invoice	Prepayments	28	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Invoice	Overpayments	29	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Invoice	AmountDue	30	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Invoice	AmountPaid	31	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Invoice	FullyPaidOnDate	32	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Invoice	AmountCredited	33	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Invoice	UpdatedDateUTC	34	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Invoice	CreditNotes	35	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Invoice	Attachments	36	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Invoice	HasErrors	37	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Invoice	StatusAttributeString	38	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Invoice	ValidationErrors	39	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Invoice	Warnings	40	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Invoice	InvoiceAddresses	41	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	InvoiceAddress	InvoiceAddressType	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	InvoiceAddress	AddressLine1	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	InvoiceAddress	AddressLine2	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	InvoiceAddress	AddressLine3	4	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	InvoiceAddress	AddressLine4	5	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	InvoiceAddress	City	6	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	InvoiceAddress	Region	7	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	InvoiceAddress	PostalCode	8	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	InvoiceAddress	Country	9	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	InvoiceReminder	Enabled	1	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	InvoiceReminders	InvoiceReminders	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Invoices	pagination	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Invoices	Warnings	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Invoices	Invoices	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Item	Code	1	nvarchar	30	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	Item	InventoryAssetAccountCode	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Item	Name	3	nvarchar	50	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Item	IsSold	4	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Item	IsPurchased	5	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Item	Description	6	nvarchar	4000	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Item	PurchaseDescription	7	nvarchar	4000	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Item	PurchaseDetails	8	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Item	SalesDetails	9	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Item	IsTrackedAsInventory	10	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Item	TotalCostPool	11	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Item	QuantityOnHand	12	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Item	UpdatedDateUTC	13	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Item	ItemID	14	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	Item	StatusAttributeString	15	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Item	ValidationErrors	16	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Items	Items	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Journal	JournalID	1	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	Journal	JournalDate	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Journal	JournalNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	ods	Journal	CreatedDateUTC	4	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Journal	Reference	5	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Journal	SourceID	6	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	Journal	SourceType	7	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Journal	JournalLines	8	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	JournalLine	JournalLineID	1	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	JournalLine	AccountID	2	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	JournalLine	AccountCode	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	JournalLine	AccountType	4	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	JournalLine	AccountName	5	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	JournalLine	Description	6	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	JournalLine	NetAmount	7	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	JournalLine	GrossAmount	8	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	JournalLine	TaxAmount	9	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	JournalLine	TaxType	10	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	JournalLine	TaxName	11	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	JournalLine	TrackingCategories	12	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Journals	Warnings	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Journals	Journals	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	LineItem	LineItemID	1	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	LineItem	Description	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	LineItem	Quantity	3	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	LineItem	UnitAmount	4	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	LineItem	ItemCode	5	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	LineItem	AccountCode	6	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	LineItem	AccountID	7	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	LineItem	TaxType	8	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	LineItem	TaxAmount	9	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	LineItem	Item	10	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	LineItem	LineAmount	11	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	LineItem	Tracking	12	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	LineItem	DiscountRate	13	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	LineItem	DiscountAmount	14	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	LineItem	RepeatingInvoiceID	15	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	LineItem	Taxability	16	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	LineItem	SalesTaxCodeId	17	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	LineItem	TaxBreakdown	18	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	LineItemTracking	TrackingCategoryID	1	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	LineItemTracking	TrackingOptionID	2	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	LineItemTracking	Name	3	nvarchar	100	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	LineItemTracking	Option	4	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	LinkedTransaction	SourceTransactionID	1	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	LinkedTransaction	SourceLineItemID	2	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	LinkedTransaction	ContactID	3	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	LinkedTransaction	TargetTransactionID	4	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	LinkedTransaction	TargetLineItemID	5	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	LinkedTransaction	LinkedTransactionID	6	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	LinkedTransaction	Status	7	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	LinkedTransaction	Type	8	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	LinkedTransaction	UpdatedDateUTC	9	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	LinkedTransaction	SourceTransactionTypeCode	10	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	LinkedTransaction	ValidationErrors	11	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	LinkedTransactions	LinkedTransactions	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ManualJournal	Narration	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	ManualJournal	JournalLines	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ManualJournal	Date	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ManualJournal	LineAmountTypes	4	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ManualJournal	Status	5	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ManualJournal	Url	6	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ManualJournal	ShowOnCashBasisReports	7	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ManualJournal	HasAttachments	8	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ManualJournal	UpdatedDateUTC	9	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ManualJournal	ManualJournalID	10	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	ManualJournal	StatusAttributeString	11	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ManualJournal	Warnings	12	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ManualJournal	ValidationErrors	13	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ManualJournal	Attachments	14	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ManualJournalLine	LineAmount	1	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	ManualJournalLine	AccountCode	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ManualJournalLine	AccountID	3	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	ManualJournalLine	Description	4	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ManualJournalLine	TaxType	5	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ManualJournalLine	Tracking	6	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ManualJournalLine	TaxAmount	7	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	ManualJournalLine	IsBlank	8	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ManualJournals	pagination	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ManualJournals	Warnings	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ManualJournals	ManualJournals	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	OnlineInvoice	OnlineInvoiceUrl	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	OnlineInvoices	OnlineInvoices	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Organisation	OrganisationID	1	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	Organisation	APIKey	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Organisation	Name	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Organisation	LegalName	4	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Organisation	PaysTax	5	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Organisation	Version	6	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Organisation	OrganisationType	7	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Organisation	BaseCurrency	8	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Organisation	CountryCode	9	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Organisation	IsDemoCompany	10	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Organisation	OrganisationStatus	11	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Organisation	RegistrationNumber	12	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Organisation	EmployerIdentificationNumber	13	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
